datetime,close,high,low,open,volume,ticker,ingestion_time
2026-04-07 19:59:00+00:00,372.2699890136719,372.45001220703125,371.82000732421875,371.8399963378906,379105,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:30:00+00:00,382.95001220703125,385.0,382.5799865722656,384.9800109863281,2533704,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:31:00+00:00,383.07879638671875,383.4700012207031,382.3999938964844,382.9599914550781,212786,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:32:00+00:00,383.4695129394531,384.1499938964844,383.01300048828125,383.1000061035156,184586,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:33:00+00:00,382.82000732421875,383.5090026855469,382.3800048828125,383.4599914550781,165422,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:34:00+00:00,381.79998779296875,382.9999084472656,381.6099853515625,382.8349914550781,214932,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:35:00+00:00,381.4200134277344,381.95001220703125,380.6000061035156,381.7799987792969,257013,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:36:00+00:00,381.4700012207031,382.1600036621094,381.20001220703125,381.45001220703125,178066,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:37:00+00:00,380.8800048828125,381.6700134277344,380.6976013183594,381.4200134277344,121199,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:38:00+00:00,380.9049987792969,381.0,380.29998779296875,380.8900146484375,158983,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:39:00+00:00,380.6499938964844,381.0899963378906,380.57861328125,380.90509033203125,128786,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:40:00+00:00,379.6499938964844,380.70001220703125,379.41009521484375,380.6300048828125,233947,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:41:00+00:00,378.8598937988281,379.7099914550781,378.6199951171875,379.6199951171875,149389,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:42:00+00:00,379.19500732421875,379.5799865722656,378.8299865722656,378.8299865722656,121201,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:43:00+00:00,379.2200012207031,379.3900146484375,378.8800048828125,379.2300109863281,110146,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:44:00+00:00,378.55999755859375,379.3500061035156,378.5450134277344,379.2200012207031,114151,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:45:00+00:00,378.8500061035156,378.8500061035156,378.25,378.57000732421875,117180,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:46:00+00:00,379.239990234375,379.28271484375,378.4800109863281,378.8500061035156,115734,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:47:00+00:00,379.7650146484375,379.94000244140625,379.0899963378906,379.1499938964844,121783,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:48:00+00:00,380.06500244140625,380.20001220703125,379.3900146484375,379.7799987792969,123961,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:49:00+00:00,380.20001220703125,380.2200012207031,379.9700012207031,380.06500244140625,84030,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:50:00+00:00,379.82000732421875,380.2200012207031,379.6099853515625,380.20001220703125,74634,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:51:00+00:00,379.4700012207031,379.8500061035156,378.9599914550781,379.8399963378906,86957,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:52:00+00:00,379.69000244140625,379.9949951171875,379.510009765625,379.5375061035156,58806,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:53:00+00:00,379.30999755859375,379.8900146484375,379.2699890136719,379.67498779296875,74353,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:54:00+00:00,379.11749267578125,379.57000732421875,379.1000061035156,379.30999755859375,76576,MSFT,2026-04-08 20:43:45.711383
